Asset 1,Asset 2,T Statistic,P-Value,Volatility,Cluster
JNPR,NTAP,-5.237973955809937,5.872495942048863e-05,0.17571726071375465,2
CPRT,TFX,-5.200662222032802,6.923755564038558e-05,0.05497001501700767,3
MTB,SPG,-4.77769932949538,0.0004130737690897866,0.07663486615094356,3
SO,DTE,-4.617260762117988,0.0007807158681602727,0.03705247135757321,3
BWA,ETN,-4.590851925032282,0.0008650011952003135,0.09934229263471757,3
CAT,TFX,-4.555696841959293,0.0009904835329628144,0.048630763662710935,3
GPC,RF,-4.395821745642445,0.0018070304864738545,0.04825996711080793,3
RF,SPG,-4.391132664372096,0.0018384958103249622,0.06521564153276013,3
AXP,MMC,-4.388067128977351,0.001859340649085185,0.05379384432280857,3
TGT,SWK,-4.371955556648769,0.001972545956888686,0.057941456554751226,3
GPC,MTB,-4.286845076996667,0.0026839969211141386,0.04649618598965938,3
MHK,RF,-4.232936052250397,0.003250018133963853,0.0504573006614242,3
MTB,RF,-4.210325949409923,0.003518546440275836,0.03505891904688996,3
TFX,NUE,-4.1131791212533315,0.004919652462832016,0.057115385852515334,3
NUE,WY,-4.07997437397301,0.005504614926462688,0.05401228510174892,3
JNPR,SCHW,-4.007499432864454,0.007006453959427344,0.3282179455585422,2
DOC,UDR,-3.878413537279593,0.010620887374690075,0.034544166107298276,3
CPRT,EMN,-3.7895094272828453,0.013998593088534711,0.052536134458475,3
CSCO,AKAM,-3.780694606836709,0.014380441522918263,0.2549961487726713,2
INCY,VRSN,-3.6840920377324755,0.01920621594403127,0.21855679392019117,2
