Asset 1,Asset 2,T Statistic,P-Value,Volatility
MAR,TER,-6.470728449456904,1.4674044285448783e-07,0.22394499674882457
AVB,MLM,-5.066921912447524,0.0001237888432061261,0.05130262187151626
BEN,TROW,-3.4463496676207352,0.03745703776508363,0.02595201106763721
