pair,formation_period,trading_period,cumulative_returns
"('MMC', 'TRV')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2001, 3, 11))",-2.7027282714843857
"('UNH', 'PEP')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2001, 3, 11))",1.0718641281127947
"('LMT', 'CB')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2001, 3, 11))",6.904178619384762
"('HIG', 'ALB')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2001, 3, 11))",3.9825644493103027
"('LMT', 'AEE')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2001, 3, 11))",2.873839378356939
"('DUK', 'D')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2001, 3, 11))",4.962069511413574
"('BKNG', 'AMAT')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",-8.28448486328125
"('GD', 'ALL')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",6.0971965789794815
"('PHM', 'L')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",-0.7918543815612828
"('BA', 'CAH')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",6.626901626586907
"('AFL', 'ALL')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",2.702158927917486
"('AJG', 'CB')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",2.6273298263549805
"('CAH', 'NEE')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",4.575094461441044
"('EVRG', 'NI')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",0.8538274765014648
"('TER', 'TXN')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",7.8557434082031286
"('EXC', 'ALL')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",4.6247406005859375
"('LUV', 'EG')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",2.185234069824226
"('ALL', 'WRB')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",3.6618392467498744
"('WBA', 'CAH')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",-0.43227386474608664
"('DHI', 'MET')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",0.6520037651061958
"('EXC', 'WRB')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",0.6171646118164062
"('BA', 'WBA')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",9.416637420654297
"('CAH', 'BRO')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",2.9860124588012695
"('SYY', 'GL')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",1.9025087356567436
"('DHI', 'NI')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",-0.4170963764190674
"('SJM', 'WRB')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 7, 15))",1.6006850004196203
"('JNPR', 'NTAP')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",-8.640936851501467
"('CPRT', 'TFX')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",5.573049366474152
"('MTB', 'SPG')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",3.8874330520629883
"('SO', 'DTE')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",0.6343836784362784
"('BWA', 'ETN')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",2.418470382690426
"('CAT', 'TFX')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",2.375719070434572
"('GPC', 'RF')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",-2.8143463134765643
"('RF', 'SPG')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",0.0
"('AXP', 'MMC')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",-2.7907314300537074
"('TGT', 'SWK')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",-2.0797653198242188
"('GPC', 'MTB')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",3.4424333572387837
"('MHK', 'RF')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",-11.390151023864746
"('MTB', 'RF')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",3.136648178100586
"('TFX', 'NUE')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",0.6546354293823242
"('NUE', 'WY')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",0.7363448143005336
"('JNPR', 'SCHW')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",-6.211909294128418
"('DOC', 'UDR')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",0.4475417137145996
"('CPRT', 'EMN')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",1.2878560423851013
"('CSCO', 'AKAM')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",-0.04529047012328924
"('INCY', 'VRSN')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 11, 18))",0.0
"('SCHW', 'AMT')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",-5.731467247009277
"('VTRS', 'IFF')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",0.5473194122314524
"('SCHW', 'GS')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",7.136960029602051
"('EFX', 'FRT')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",0.5440502166748011
"('BA', 'RTX')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",2.481468200683601
"('GILD', 'MCO')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",0.9661767482757551
"('AZO', 'MAA')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",-18.93052577972412
"('SCHW', 'A')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",1.3818426132202095
"('AZO', 'CPT')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",-18.258503913879395
"('WELL', 'UDR')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",0.4113292694091788
"('CPT', 'EQR')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",0.32038593292235973
"('MAA', 'GPN')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",0.0
"('SWK', 'HRL')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2002, 3, 24))",1.739889144897468
"('LRCX', 'MU')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 7, 28))",1.4533276557922328
"('EXC', 'PEG')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 7, 28))",0.5812072753906268
"('RTX', 'AXP')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 7, 28))",2.281560897827159
"('AES', 'EL')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 7, 28))",-5.105680227279665
"('AES', 'AJG')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 7, 28))",-1.0132068395614624
"('BA', 'DIS')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 7, 28))",2.616807937622065
"('TXT', 'BEN')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 7, 28))",0.5921573638916016
"('TXT', 'FMC')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",0.21177053451538086
"('TXT', 'UPS')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",0.20058441162110086
"('UPS', 'HST')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",-1.5422210693359375
"('ETR', 'FAST')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",1.9018898010253888
"('AOS', 'MGM')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",1.428330421447754
"('LMT', 'MDLZ')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",12.95332431793213
"('ETR', 'STLD')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",3.438575506210327
"('IPG', 'APD')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",-5.520072937011719
"('RVTY', 'CINF')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",2.257852077484129
"('O', 'STLD')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",0.01821994781494185
"('FMC', 'HIG')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",-0.37743902206421254
"('AOS', 'RF')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",6.155922174453732
"('TT', 'HON')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",2.6373181343078596
"('ITW', 'GWW')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",5.288658142089847
"('RTX', 'ITW')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",2.0688266754150337
"('TPR', 'MGM')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",3.6408278942108154
"('PNR', 'PGR')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",0.24927282333374023
"('FRT', 'STLD')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",1.3494461774826085
"('ETR', 'FRT')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",5.969478607177729
"('NDSN', 'FIS')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 12, 1))",2.6948184967041
"('PCG', 'XEL')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",0.1110541820526123
"('TGT', 'HD')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",2.6837940216064418
"('HD', 'CMS')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",1.2542142868041957
"('BAX', 'HIG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",1.9469060897827095
"('TROW', 'ADP')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",1.8365154266357404
"('AXON', 'EVRG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",0.900186568498611
"('AEP', 'DUK')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",2.1422729492187518
"('PWR', 'PAYX')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",1.8202695846557635
"('SLB', 'LUV')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",5.856046676635737
"('AEP', 'MET')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",-1.4019689559936577
"('AXON', 'PCG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",-0.4156041145324707
"('AON', 'PCG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",4.067755699157709
"('CMS', 'SLB')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",2.1254220008850115
"('AXON', 'HIG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",2.556922852993008
"('TROW', 'MTD')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",1.4875617027282715
"('PWR', 'TRV')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",4.371684551239017
"('VMC', 'PNC')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",-0.5655765533447195
"('EVRG', 'PH')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",3.943350076675415
"('PWR', 'PCG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",0.7059195041656494
"('ADBE', 'BBY')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2003, 4, 6))",-0.6960630416870099
"('MLM', 'AVB')","(datetime.date(2002, 6, 4), datetime.date(2003, 2, 10))","(datetime.date(2003, 2, 11), datetime.date(2003, 8, 10))",4.838868141174306
"('BEN', 'TROW')","(datetime.date(2002, 6, 4), datetime.date(2003, 2, 10))","(datetime.date(2003, 2, 11), datetime.date(2003, 8, 10))",-1.3566098213195819
"('ESS', 'WRB')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",-2.6308076381683385
"('ETR', 'PPL')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",-0.12870502471924183
"('KIM', 'REG')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",-0.657956600189217
"('EBAY', 'ALGN')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",-1.2824773788452184
"('EBAY', 'KIM')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",1.6752748489379874
"('UDR', 'WRB')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",-0.033149719238281694
"('CCI', 'SBAC')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",-0.24840378761291504
"('TPR', 'PCAR')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",-1.2219915390014622
"('ESS', 'UDR')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",-2.225304126739502
"('EBAY', 'FRT')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",0.37555122375488104
"('MAR', 'SNA')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",0.39184379577637785
"('FRT', 'REG')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",0.607027053833006
"('EBAY', 'REG')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",1.5051383972167898
"('ALGN', 'FRT')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",2.141720771789558
"('CPT', 'EQR')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",-2.1918697357177734
"('TPL', 'WMB')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",0.25325870513916016
"('FRT', 'KIM')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",-1.541013240814209
"('EBAY', 'WMB')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",2.0546894073486346
"('GRMN', 'EIX')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",4.785068511962891
"('HAS', 'ESS')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 12, 14))",-1.7249813079833984
"('POOL', 'CINF')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",-0.20642185211181818
"('TFC', 'STLD')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",0.39023232460021795
"('IPG', 'OMC')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",1.1631269454956037
"('ARE', 'REG')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",-2.408390998840332
"('OMC', 'TGT')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",2.349231719970714
"('OMC', 'IEX')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",0.8730354309082102
"('WELL', 'PEP')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",-1.3723106384277344
"('JBHT', 'CINF')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",0.7497835159301811
"('IVZ', 'RJF')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",1.2732791900634766
"('HIG', 'MCD')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",-1.9100894927978516
"('KMX', 'DLTR')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",0.4133338928222621
"('CMI', 'STLD')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",0.0
"('EVRG', 'DVA')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",-2.7886438369750994
"('TGT', 'IEX')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",2.8772106170654332
"('RTX', 'STLD')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",0.70428466796875
"('DHR', 'SHW')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",1.2263851165771467
"('IVZ', 'BBY')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",3.3435001373291087
"('TGT', 'CCL')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",-0.4340019226074219
"('A', 'URI')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",4.812787055969242
"('ROP', 'STLD')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2004, 4, 18))",2.2257592678070033
