pair,formation_period,trading_period,cumulative_returns
"('CPT', 'REG')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",0.39721679687499645
"('EQR', 'REG')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",0.1908712387084952
"('BXP', 'REG')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",0.5488138198852539
"('BK', 'AJG')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",2.404179573059082
"('AJG', 'EG')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",2.0121145248413015
"('BK', 'HIG')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",-0.9857788085937464
"('MMC', 'AIG')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",-3.3411941528320312
"('ARE', 'REG')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",0.6277093887329102
"('DGX', 'BXP')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",0.6180830001831055
"('AIG', 'TRV')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",-5.605939865112305
"('BAX', 'AJG')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",0.10888576507568004
"('AJG', 'NEE')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",0.9285545349121129
"('PLD', 'CPT')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",0.4580860137939453
"('AIG', 'HIG')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",-1.4944190979003906
"('MMC', 'TRV')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",0.656234741210934
"('UNH', 'PEP')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",0.0
"('LMT', 'CB')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",1.577426910400387
"('HIG', 'ALB')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",-2.123323917388916
"('LMT', 'AEE')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",0.41122150421142933
"('DUK', 'D')","(datetime.date(2000, 1, 4), datetime.date(2000, 9, 11))","(datetime.date(2000, 9, 12), datetime.date(2000, 10, 12))",1.0411520004272372
"('BKNG', 'AMAT')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",-2.301084518432617
"('GD', 'ALL')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",0.3349132537841797
"('PHM', 'L')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",-0.518997669219976
"('BA', 'CAH')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",2.410991668701172
"('AFL', 'ALL')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",0.34148311614990234
"('AJG', 'CB')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",1.687273025512697
"('CAH', 'NEE')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",1.3585121631622314
"('EVRG', 'NI')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",0.5699481964111328
"('TER', 'TXN')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",-1.9109821319580043
"('EXC', 'ALL')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",1.8095388412475586
"('LUV', 'EG')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",0.2185382843017578
"('ALL', 'WRB')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",1.376402735710144
"('WBA', 'CAH')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",1.6074371337890625
"('DHI', 'MET')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",-0.16863965988159357
"('EXC', 'WRB')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",-0.460628867149353
"('BA', 'WBA')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",5.370866775512702
"('CAH', 'BRO')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",-0.00866246223449707
"('SYY', 'GL')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",0.5517158508300799
"('DHI', 'NI')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",0.17072772979736328
"('SJM', 'WRB')","(datetime.date(2000, 5, 9), datetime.date(2001, 1, 15))","(datetime.date(2001, 1, 16), datetime.date(2001, 2, 15))",0.8966536521911639
"('JNPR', 'NTAP')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",-1.4239549636840838
"('CPRT', 'TFX')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",1.3144983649253845
"('MTB', 'SPG')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",-0.4090232849121165
"('SO', 'DTE')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",-0.12335252761840909
"('BWA', 'ETN')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",0.553011417388916
"('CAT', 'TFX')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",0.5309123992919922
"('GPC', 'RF')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",-0.04861927032470881
"('RF', 'SPG')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",0.0
"('AXP', 'MMC')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",-2.0306186676025355
"('TGT', 'SWK')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",-2.097555160522461
"('GPC', 'MTB')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",-1.0406227111816406
"('MHK', 'RF')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",0.5601367950439453
"('MTB', 'RF')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",-1.614715576171875
"('TFX', 'NUE')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",0.0
"('NUE', 'WY')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",0.06400346755981445
"('JNPR', 'SCHW')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",-2.4523086547851562
"('DOC', 'UDR')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",-0.06456613540649414
"('CPRT', 'EMN')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",0.23384040594100952
"('CSCO', 'AKAM')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",0.0
"('INCY', 'VRSN')","(datetime.date(2000, 9, 12), datetime.date(2001, 5, 21))","(datetime.date(2001, 5, 22), datetime.date(2001, 6, 21))",0.0
"('SCHW', 'AMT')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",0.27016353607177734
"('VTRS', 'IFF')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",1.8942174911499041
"('SCHW', 'GS')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",7.136960029602051
"('EFX', 'FRT')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",0.2685737609863281
"('BA', 'RTX')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",-0.6773347854614187
"('GILD', 'MCO')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",0.6300675868988019
"('AZO', 'MAA')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",-8.385324478149414
"('SCHW', 'A')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",1.3605260848998988
"('AZO', 'CPT')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",-8.84585952758789
"('WELL', 'UDR')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",0.5282468795776358
"('CPT', 'EQR')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",0.1258869171142578
"('MAA', 'GPN')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",0.0
"('SWK', 'HRL')","(datetime.date(2001, 1, 16), datetime.date(2001, 9, 24))","(datetime.date(2001, 9, 25), datetime.date(2001, 10, 25))",0.6204774379730225
"('LRCX', 'MU')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 2, 28))",0.0
"('EXC', 'PEG')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 2, 28))",0.0
"('RTX', 'AXP')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 2, 28))",1.3414535522461009
"('AES', 'EL')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 2, 28))",-3.6550033092498797
"('AES', 'AJG')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 2, 28))",-4.078533887863159
"('BA', 'DIS')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 2, 28))",1.826959609985348
"('TXT', 'BEN')","(datetime.date(2001, 5, 22), datetime.date(2002, 1, 28))","(datetime.date(2002, 1, 29), datetime.date(2002, 2, 28))",-0.8352742195129359
"('TXT', 'FMC')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",-0.3990750312805176
"('TXT', 'UPS')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",1.294927597045902
"('UPS', 'HST')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",0.8746614456176758
"('ETR', 'FAST')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",0.25307631492614746
"('AOS', 'MGM')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",0.0
"('LMT', 'MDLZ')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",-3.5796241760253906
"('ETR', 'STLD')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",0.36449766159057617
"('IPG', 'APD')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",-2.7904462814331055
"('RVTY', 'CINF')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",-0.16171932220459162
"('O', 'STLD')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",-0.08442831039428711
"('FMC', 'HIG')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",2.1382627487182617
"('AOS', 'RF')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",0.609489917755127
"('TT', 'HON')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",0.5039854049682617
"('ITW', 'GWW')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",0.7865390777587926
"('RTX', 'ITW')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",0.0
"('TPR', 'MGM')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",0.1904323101043719
"('PNR', 'PGR')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",-0.3369779586791992
"('FRT', 'STLD')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",-0.034157514572143555
"('ETR', 'FRT')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",-0.09505462646484375
"('NDSN', 'FIS')","(datetime.date(2001, 9, 25), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 4))",2.018941879272459
"('PCG', 'XEL')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",0.1110541820526123
"('TGT', 'HD')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",0.011325836181638849
"('HD', 'CMS')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",-0.8603944778442401
"('BAX', 'HIG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",1.14943122863769
"('TROW', 'ADP')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",1.3940014839172328
"('AXON', 'EVRG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",-0.16694808006286666
"('AEP', 'DUK')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",1.8563594818115252
"('PWR', 'PAYX')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",1.8202695846557635
"('SLB', 'LUV')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",2.582612037658688
"('AEP', 'MET')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",0.4891309738159162
"('AXON', 'PCG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",-0.4156041145324707
"('AON', 'PCG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",0.4826903343200666
"('CMS', 'SLB')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",1.084388256072998
"('AXON', 'HIG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",2.9098384082317317
"('TROW', 'MTD')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",-1.1865720748901367
"('PWR', 'TRV')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",1.5738224983215332
"('VMC', 'PNC')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",1.891048431396488
"('EVRG', 'PH')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",2.61012601852417
"('PWR', 'PCG')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",0.7059195041656494
"('ADBE', 'BBY')","(datetime.date(2002, 1, 29), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 7))",-2.2660756111145
"('MLM', 'AVB')","(datetime.date(2002, 6, 4), datetime.date(2003, 2, 10))","(datetime.date(2003, 2, 11), datetime.date(2003, 3, 13))",-0.6565189361572283
"('BEN', 'TROW')","(datetime.date(2002, 6, 4), datetime.date(2003, 2, 10))","(datetime.date(2003, 2, 11), datetime.date(2003, 3, 13))",0.01230764389038086
"('ESS', 'WRB')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.36274099349975586
"('ETR', 'PPL')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.4104599952697754
"('KIM', 'REG')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.33168363571166637
"('EBAY', 'ALGN')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",-0.056106567382814276
"('EBAY', 'KIM')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",-0.3340826034545916
"('UDR', 'WRB')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.0
"('CCI', 'SBAC')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",-0.007687091827392578
"('TPR', 'PCAR')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.0009756088256835938
"('ESS', 'UDR')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.6551275253295898
"('EBAY', 'FRT')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.3715972900390607
"('MAR', 'SNA')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.15223503112794035
"('FRT', 'REG')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.8305597305297816
"('EBAY', 'REG')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.2310886383056605
"('ALGN', 'FRT')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",-0.17521190643310547
"('CPT', 'EQR')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",-0.166656494140625
"('TPL', 'WMB')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",-0.07994222640991211
"('FRT', 'KIM')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.5275516510009748
"('EBAY', 'WMB')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",-1.149075508117674
"('GRMN', 'EIX')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.4001522064209002
"('HAS', 'ESS')","(datetime.date(2002, 10, 8), datetime.date(2003, 6, 16))","(datetime.date(2003, 6, 17), datetime.date(2003, 7, 17))",0.0
"('POOL', 'CINF')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",-2.1504125595092773
"('TFC', 'STLD')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",-0.2234945297241211
"('IPG', 'OMC')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.4960479736328125
"('ARE', 'REG')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",-1.7217950820922852
"('OMC', 'TGT')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.8969249725341832
"('OMC', 'IEX')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",-0.03131675720214311
"('WELL', 'PEP')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.0
"('JBHT', 'CINF')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.016707420349121094
"('IVZ', 'RJF')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.5422701835632324
"('HIG', 'MCD')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.7635469436645508
"('KMX', 'DLTR')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.13500022888183238
"('CMI', 'STLD')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.0
"('EVRG', 'DVA')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.03936576843261541
"('TGT', 'IEX')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.10407161712646662
"('RTX', 'STLD')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.22626996040344238
"('DHR', 'SHW')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.049986839294433594
"('IVZ', 'BBY')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",-3.403507232666012
"('TGT', 'CCL')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.4841766357421875
"('A', 'URI')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",2.0025129318237305
"('ROP', 'STLD')","(datetime.date(2003, 2, 11), datetime.date(2003, 10, 20))","(datetime.date(2003, 10, 21), datetime.date(2003, 11, 20))",0.15375208854675293
"('WELL', 'HBAN')","(datetime.date(2003, 6, 17), datetime.date(2004, 2, 23))","(datetime.date(2004, 2, 24), datetime.date(2004, 3, 25))",-0.6149692535400426
