pair,formation_period,trading_period,cumulative_returns
"('AVB', 'BXP')","(datetime.date(2000, 1, 3), datetime.date(2001, 1, 1))","(datetime.date(2001, 1, 2), datetime.date(2001, 1, 31))",-0.11479568481445668
"('CPT', 'REG')","(datetime.date(2000, 1, 3), datetime.date(2001, 1, 1))","(datetime.date(2001, 1, 2), datetime.date(2001, 1, 31))",0.23772668838501332
"('CPT', 'EQR')","(datetime.date(2000, 1, 3), datetime.date(2001, 1, 1))","(datetime.date(2001, 1, 2), datetime.date(2001, 1, 31))",-0.07523345947265625
"('KIM', 'PLD')","(datetime.date(2000, 1, 3), datetime.date(2001, 1, 1))","(datetime.date(2001, 1, 2), datetime.date(2001, 1, 31))",0.07787895202636541
"('ARE', 'CPT')","(datetime.date(2000, 1, 3), datetime.date(2001, 1, 1))","(datetime.date(2001, 1, 2), datetime.date(2001, 1, 31))",0.12026977539062145
"('CPT', 'REG')","(datetime.date(2000, 2, 2), datetime.date(2001, 1, 31))","(datetime.date(2001, 2, 1), datetime.date(2001, 3, 2))",0.08575057983398438
"('AVB', 'BXP')","(datetime.date(2000, 2, 2), datetime.date(2001, 1, 31))","(datetime.date(2001, 2, 1), datetime.date(2001, 3, 2))",0.03190994262694957
"('CPT', 'EQR')","(datetime.date(2000, 2, 2), datetime.date(2001, 1, 31))","(datetime.date(2001, 2, 1), datetime.date(2001, 3, 2))",0.3705387115478551
"('KIM', 'PLD')","(datetime.date(2000, 2, 2), datetime.date(2001, 1, 31))","(datetime.date(2001, 2, 1), datetime.date(2001, 3, 2))",0.009584903717041016
"('EQR', 'REG')","(datetime.date(2000, 2, 2), datetime.date(2001, 1, 31))","(datetime.date(2001, 2, 1), datetime.date(2001, 3, 2))",0.25023555755615234
"('CPT', 'EQR')","(datetime.date(2000, 3, 3), datetime.date(2001, 3, 2))","(datetime.date(2001, 3, 3), datetime.date(2001, 4, 1))",-0.11871528625488104
"('CPT', 'REG')","(datetime.date(2000, 3, 3), datetime.date(2001, 3, 2))","(datetime.date(2001, 3, 3), datetime.date(2001, 4, 1))",0.21317577362060547
"('AVB', 'BXP')","(datetime.date(2000, 3, 3), datetime.date(2001, 3, 2))","(datetime.date(2001, 3, 3), datetime.date(2001, 4, 1))",0.5220251083374059
"('KIM', 'PLD')","(datetime.date(2000, 3, 3), datetime.date(2001, 3, 2))","(datetime.date(2001, 3, 3), datetime.date(2001, 4, 1))",-0.13449811935424805
"('NUE', 'WY')","(datetime.date(2000, 3, 3), datetime.date(2001, 3, 2))","(datetime.date(2001, 3, 3), datetime.date(2001, 4, 1))",0.11839532852172852
"('NUE', 'WY')","(datetime.date(2000, 4, 3), datetime.date(2001, 4, 2))","(datetime.date(2001, 4, 3), datetime.date(2001, 5, 2))",0.09316444396972479
"('CPT', 'EQR')","(datetime.date(2000, 4, 3), datetime.date(2001, 4, 2))","(datetime.date(2001, 4, 3), datetime.date(2001, 5, 2))",0.2658205032348686
"('CPT', 'REG')","(datetime.date(2000, 4, 3), datetime.date(2001, 4, 2))","(datetime.date(2001, 4, 3), datetime.date(2001, 5, 2))",0.0
"('KIM', 'PLD')","(datetime.date(2000, 4, 3), datetime.date(2001, 4, 2))","(datetime.date(2001, 4, 3), datetime.date(2001, 5, 2))",0.05762958526611328
"('CAT', 'MAS')","(datetime.date(2000, 4, 3), datetime.date(2001, 4, 2))","(datetime.date(2001, 4, 3), datetime.date(2001, 5, 2))",-0.35017871856689453
"('CPT', 'EQR')","(datetime.date(2000, 5, 3), datetime.date(2001, 5, 2))","(datetime.date(2001, 5, 3), datetime.date(2001, 6, 1))",0.21002674102783203
"('CPT', 'REG')","(datetime.date(2000, 5, 3), datetime.date(2001, 5, 2))","(datetime.date(2001, 5, 3), datetime.date(2001, 6, 1))",0.1865396499633789
"('NUE', 'WY')","(datetime.date(2000, 5, 3), datetime.date(2001, 5, 2))","(datetime.date(2001, 5, 3), datetime.date(2001, 6, 1))",0.0
"('KIM', 'PLD')","(datetime.date(2000, 5, 3), datetime.date(2001, 5, 2))","(datetime.date(2001, 5, 3), datetime.date(2001, 6, 1))",0.14739656448364258
"('CAT', 'MAS')","(datetime.date(2000, 5, 3), datetime.date(2001, 5, 2))","(datetime.date(2001, 5, 3), datetime.date(2001, 6, 1))",-1.253655433654787
"('CPT', 'EQR')","(datetime.date(2000, 6, 2), datetime.date(2001, 6, 1))","(datetime.date(2001, 6, 2), datetime.date(2001, 7, 1))",-0.03009891510010121
"('FRT', 'MAA')","(datetime.date(2000, 6, 2), datetime.date(2001, 6, 1))","(datetime.date(2001, 6, 2), datetime.date(2001, 7, 1))",-0.019086837768554688
"('CPT', 'REG')","(datetime.date(2000, 6, 2), datetime.date(2001, 6, 1))","(datetime.date(2001, 6, 2), datetime.date(2001, 7, 1))",-0.4424247741699219
"('KIM', 'PLD')","(datetime.date(2000, 6, 2), datetime.date(2001, 6, 1))","(datetime.date(2001, 6, 2), datetime.date(2001, 7, 1))",0.0
"('PSA', 'SPG')","(datetime.date(2000, 6, 2), datetime.date(2001, 6, 1))","(datetime.date(2001, 6, 2), datetime.date(2001, 7, 1))",0.43824672698974076
"('FRT', 'MAA')","(datetime.date(2000, 7, 3), datetime.date(2001, 7, 2))","(datetime.date(2001, 7, 3), datetime.date(2001, 8, 1))",0.4458017349243164
"('CPT', 'EQR')","(datetime.date(2000, 7, 3), datetime.date(2001, 7, 2))","(datetime.date(2001, 7, 3), datetime.date(2001, 8, 1))",-0.061775207519529474
"('CPT', 'REG')","(datetime.date(2000, 7, 3), datetime.date(2001, 7, 2))","(datetime.date(2001, 7, 3), datetime.date(2001, 8, 1))",-0.23356914520263494
"('PSA', 'SPG')","(datetime.date(2000, 7, 3), datetime.date(2001, 7, 2))","(datetime.date(2001, 7, 3), datetime.date(2001, 8, 1))",0.0
"('KIM', 'PLD')","(datetime.date(2000, 7, 3), datetime.date(2001, 7, 2))","(datetime.date(2001, 7, 3), datetime.date(2001, 8, 1))",-0.15376615524291815
"('FRT', 'MAA')","(datetime.date(2000, 8, 2), datetime.date(2001, 8, 1))","(datetime.date(2001, 8, 2), datetime.date(2001, 8, 31))",0.32397937774658025
"('CMI', 'PPG')","(datetime.date(2000, 8, 2), datetime.date(2001, 8, 1))","(datetime.date(2001, 8, 2), datetime.date(2001, 8, 31))",0.06444168090820312
"('CPT', 'EQR')","(datetime.date(2000, 8, 2), datetime.date(2001, 8, 1))","(datetime.date(2001, 8, 2), datetime.date(2001, 8, 31))",0.07265472412109375
"('PSA', 'SPG')","(datetime.date(2000, 8, 2), datetime.date(2001, 8, 1))","(datetime.date(2001, 8, 2), datetime.date(2001, 8, 31))",-0.796689987182619
"('CPT', 'REG')","(datetime.date(2000, 8, 2), datetime.date(2001, 8, 1))","(datetime.date(2001, 8, 2), datetime.date(2001, 8, 31))",0.3227291107177699
"('FRT', 'MAA')","(datetime.date(2000, 8, 31), datetime.date(2001, 8, 30))","(datetime.date(2001, 8, 31), datetime.date(2001, 9, 29))",0.22407054901123225
"('CMI', 'PPG')","(datetime.date(2000, 8, 31), datetime.date(2001, 8, 30))","(datetime.date(2001, 8, 31), datetime.date(2001, 9, 29))",0.14916706085205256
"('CPT', 'EQR')","(datetime.date(2000, 8, 31), datetime.date(2001, 8, 30))","(datetime.date(2001, 8, 31), datetime.date(2001, 9, 29))",0.023852348327633166
"('EQR', 'REG')","(datetime.date(2000, 8, 31), datetime.date(2001, 8, 30))","(datetime.date(2001, 8, 31), datetime.date(2001, 9, 29))",0.5049381256103551
"('PSA', 'SPG')","(datetime.date(2000, 8, 31), datetime.date(2001, 8, 30))","(datetime.date(2001, 8, 31), datetime.date(2001, 9, 29))",-0.410394668579098
"('FRT', 'MAA')","(datetime.date(2000, 10, 2), datetime.date(2001, 10, 1))","(datetime.date(2001, 10, 2), datetime.date(2001, 10, 31))",0.0
"('CPT', 'EQR')","(datetime.date(2000, 10, 2), datetime.date(2001, 10, 1))","(datetime.date(2001, 10, 2), datetime.date(2001, 10, 31))",0.2199420928955078
"('CMI', 'PPG')","(datetime.date(2000, 10, 2), datetime.date(2001, 10, 1))","(datetime.date(2001, 10, 2), datetime.date(2001, 10, 31))",0.0
"('CPT', 'KIM')","(datetime.date(2000, 10, 2), datetime.date(2001, 10, 1))","(datetime.date(2001, 10, 2), datetime.date(2001, 10, 31))",0.47257089614868164
"('DD', 'WY')","(datetime.date(2000, 10, 2), datetime.date(2001, 10, 1))","(datetime.date(2001, 10, 2), datetime.date(2001, 10, 31))",0.0
"('FRT', 'MAA')","(datetime.date(2000, 10, 31), datetime.date(2001, 10, 30))","(datetime.date(2001, 10, 31), datetime.date(2001, 11, 29))",0.5660514831542987
"('DOV', 'UPS')","(datetime.date(2000, 10, 31), datetime.date(2001, 10, 30))","(datetime.date(2001, 10, 31), datetime.date(2001, 11, 29))",0.2931699752807635
"('ED', 'FRT')","(datetime.date(2000, 10, 31), datetime.date(2001, 10, 30))","(datetime.date(2001, 10, 31), datetime.date(2001, 11, 29))",0.0
"('CPT', 'EQR')","(datetime.date(2000, 10, 31), datetime.date(2001, 10, 30))","(datetime.date(2001, 10, 31), datetime.date(2001, 11, 29))",0.05176544189453125
"('PPG', 'WST')","(datetime.date(2000, 10, 31), datetime.date(2001, 10, 30))","(datetime.date(2001, 10, 31), datetime.date(2001, 11, 29))",0.0
"('FRT', 'MAA')","(datetime.date(2000, 11, 30), datetime.date(2001, 11, 29))","(datetime.date(2001, 11, 30), datetime.date(2001, 12, 29))",0.0
"('DOV', 'OMC')","(datetime.date(2000, 11, 30), datetime.date(2001, 11, 29))","(datetime.date(2001, 11, 30), datetime.date(2001, 12, 29))",0.4681882858276367
"('DOV', 'UPS')","(datetime.date(2000, 11, 30), datetime.date(2001, 11, 29))","(datetime.date(2001, 11, 30), datetime.date(2001, 12, 29))",0.0
"('CMI', 'TT')","(datetime.date(2000, 11, 30), datetime.date(2001, 11, 29))","(datetime.date(2001, 11, 30), datetime.date(2001, 12, 29))",0.22525596618652344
"('DD', 'WY')","(datetime.date(2000, 11, 30), datetime.date(2001, 11, 29))","(datetime.date(2001, 11, 30), datetime.date(2001, 12, 29))",0.7279644012451278
"('FRT', 'MAA')","(datetime.date(2001, 1, 2), datetime.date(2002, 1, 1))","(datetime.date(2002, 1, 2), datetime.date(2002, 1, 31))",-0.4014873504638672
"('DOV', 'OMC')","(datetime.date(2001, 1, 2), datetime.date(2002, 1, 1))","(datetime.date(2002, 1, 2), datetime.date(2002, 1, 31))",1.6252813339233416
"('MSI', 'QCOM')","(datetime.date(2001, 1, 2), datetime.date(2002, 1, 1))","(datetime.date(2002, 1, 2), datetime.date(2002, 1, 31))",0.0
"('DOV', 'UPS')","(datetime.date(2001, 1, 2), datetime.date(2002, 1, 1))","(datetime.date(2002, 1, 2), datetime.date(2002, 1, 31))",0.0
"('CMCSA', 'UPS')","(datetime.date(2001, 1, 2), datetime.date(2002, 1, 1))","(datetime.date(2002, 1, 2), datetime.date(2002, 1, 31))",0.0
"('MSI', 'QCOM')","(datetime.date(2001, 2, 1), datetime.date(2002, 1, 31))","(datetime.date(2002, 2, 1), datetime.date(2002, 3, 2))",-1.3715028762817383
"('DOV', 'UPS')","(datetime.date(2001, 2, 1), datetime.date(2002, 1, 31))","(datetime.date(2002, 2, 1), datetime.date(2002, 3, 2))",0.0
"('DOV', 'OMC')","(datetime.date(2001, 2, 1), datetime.date(2002, 1, 31))","(datetime.date(2002, 2, 1), datetime.date(2002, 3, 2))",0.0
"('FRT', 'MAA')","(datetime.date(2001, 2, 1), datetime.date(2002, 1, 31))","(datetime.date(2002, 2, 1), datetime.date(2002, 3, 2))",-0.6245794296264666
"('DOV', 'TT')","(datetime.date(2001, 2, 1), datetime.date(2002, 1, 31))","(datetime.date(2002, 2, 1), datetime.date(2002, 3, 2))",0.0
"('MSI', 'QCOM')","(datetime.date(2001, 3, 5), datetime.date(2002, 3, 4))","(datetime.date(2002, 3, 5), datetime.date(2002, 4, 3))",0.0
"('DOV', 'UPS')","(datetime.date(2001, 3, 5), datetime.date(2002, 3, 4))","(datetime.date(2002, 3, 5), datetime.date(2002, 4, 3))",0.0
"('DOV', 'TT')","(datetime.date(2001, 3, 5), datetime.date(2002, 3, 4))","(datetime.date(2002, 3, 5), datetime.date(2002, 4, 3))",0.0
"('DOV', 'OMC')","(datetime.date(2001, 3, 5), datetime.date(2002, 3, 4))","(datetime.date(2002, 3, 5), datetime.date(2002, 4, 3))",0.0
"('CMI', 'UPS')","(datetime.date(2001, 3, 5), datetime.date(2002, 3, 4))","(datetime.date(2002, 3, 5), datetime.date(2002, 4, 3))",0.8092679977417028
"('AVB', 'CPT')","(datetime.date(2001, 4, 3), datetime.date(2002, 4, 2))","(datetime.date(2002, 4, 3), datetime.date(2002, 5, 2))",-0.31295871734618963
"('DOV', 'TT')","(datetime.date(2001, 4, 3), datetime.date(2002, 4, 2))","(datetime.date(2002, 4, 3), datetime.date(2002, 5, 2))",0.0
"('UPS', 'WY')","(datetime.date(2001, 4, 3), datetime.date(2002, 4, 2))","(datetime.date(2002, 4, 3), datetime.date(2002, 5, 2))",0.12827587127685547
"('DOV', 'OMC')","(datetime.date(2001, 4, 3), datetime.date(2002, 4, 2))","(datetime.date(2002, 4, 3), datetime.date(2002, 5, 2))",1.553024291992184
"('T', 'VZ')","(datetime.date(2001, 4, 3), datetime.date(2002, 4, 2))","(datetime.date(2002, 4, 3), datetime.date(2002, 5, 2))",0.44237709045410156
"('UPS', 'WY')","(datetime.date(2001, 5, 3), datetime.date(2002, 5, 2))","(datetime.date(2002, 5, 3), datetime.date(2002, 6, 1))",0.0
"('T', 'VZ')","(datetime.date(2001, 5, 3), datetime.date(2002, 5, 2))","(datetime.date(2002, 5, 3), datetime.date(2002, 6, 1))",0.3379516601562518
"('DOV', 'OMC')","(datetime.date(2001, 5, 3), datetime.date(2002, 5, 2))","(datetime.date(2002, 5, 3), datetime.date(2002, 6, 1))",0.734339714050293
"('AXP', 'AMAT')","(datetime.date(2001, 5, 3), datetime.date(2002, 5, 2))","(datetime.date(2002, 5, 3), datetime.date(2002, 6, 1))",1.939651489257816
"('DOV', 'UPS')","(datetime.date(2001, 5, 3), datetime.date(2002, 5, 2))","(datetime.date(2002, 5, 3), datetime.date(2002, 6, 1))",0.05152416229247869
"('T', 'VZ')","(datetime.date(2001, 6, 4), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 3))",-0.024646282196044922
"('A', 'AAPL')","(datetime.date(2001, 6, 4), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 3))",-0.23451969027519226
"('DOV', 'UPS')","(datetime.date(2001, 6, 4), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 3))",-0.42926692962646484
"('BF-B', 'WFC')","(datetime.date(2001, 6, 4), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 3))",0.0
"('AMZN', 'ON')","(datetime.date(2001, 6, 4), datetime.date(2002, 6, 3))","(datetime.date(2002, 6, 4), datetime.date(2002, 7, 3))",-0.060999929904937744
"('CCL', 'HON')","(datetime.date(2001, 7, 3), datetime.date(2002, 7, 2))","(datetime.date(2002, 7, 3), datetime.date(2002, 8, 1))",-0.6331081390380859
"('A', 'AAPL')","(datetime.date(2001, 7, 3), datetime.date(2002, 7, 2))","(datetime.date(2002, 7, 3), datetime.date(2002, 8, 1))",-0.7887923121452332
"('T', 'VZ')","(datetime.date(2001, 7, 3), datetime.date(2002, 7, 2))","(datetime.date(2002, 7, 3), datetime.date(2002, 8, 1))",-1.321169853210451
"('SCHW', 'MSFT')","(datetime.date(2001, 7, 3), datetime.date(2002, 7, 2))","(datetime.date(2002, 7, 3), datetime.date(2002, 8, 1))",1.323462486267088
"('BF-B', 'WFC')","(datetime.date(2001, 7, 3), datetime.date(2002, 7, 2))","(datetime.date(2002, 7, 3), datetime.date(2002, 8, 1))",0.9648737907409703
"('A', 'AAPL')","(datetime.date(2001, 8, 2), datetime.date(2002, 8, 1))","(datetime.date(2002, 8, 2), datetime.date(2002, 8, 31))",-2.0629734098911285
"('CCL', 'HON')","(datetime.date(2001, 8, 2), datetime.date(2002, 8, 1))","(datetime.date(2002, 8, 2), datetime.date(2002, 8, 31))",0.0
"('EL', 'MCD')","(datetime.date(2001, 8, 2), datetime.date(2002, 8, 1))","(datetime.date(2002, 8, 2), datetime.date(2002, 8, 31))",-0.09844112396240057
"('T', 'VZ')","(datetime.date(2001, 8, 2), datetime.date(2002, 8, 1))","(datetime.date(2002, 8, 2), datetime.date(2002, 8, 31))",0.2456371784210205
"('SCHW', 'MSFT')","(datetime.date(2001, 8, 2), datetime.date(2002, 8, 1))","(datetime.date(2002, 8, 2), datetime.date(2002, 8, 31))",0.0
"('A', 'AAPL')","(datetime.date(2001, 8, 31), datetime.date(2002, 8, 30))","(datetime.date(2002, 8, 31), datetime.date(2002, 9, 29))",-0.2511134296655655
"('HON', 'TXT')","(datetime.date(2001, 8, 31), datetime.date(2002, 8, 30))","(datetime.date(2002, 8, 31), datetime.date(2002, 9, 29))",1.1548166275024396
"('CCL', 'HON')","(datetime.date(2001, 8, 31), datetime.date(2002, 8, 30))","(datetime.date(2002, 8, 31), datetime.date(2002, 9, 29))",-0.7802124023437482
"('EL', 'MCD')","(datetime.date(2001, 8, 31), datetime.date(2002, 8, 30))","(datetime.date(2002, 8, 31), datetime.date(2002, 9, 29))",-1.8321485519409215
"('CCL', 'TXT')","(datetime.date(2001, 8, 31), datetime.date(2002, 8, 30))","(datetime.date(2002, 8, 31), datetime.date(2002, 9, 29))",0.5232095718383789
"('CCL', 'TXT')","(datetime.date(2001, 10, 8), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 6))",-0.16070461273193537
"('T', 'VZ')","(datetime.date(2001, 10, 8), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 6))",1.1205592155456596
"('HON', 'TXT')","(datetime.date(2001, 10, 8), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 6))",1.2362003326416051
"('CSCO', 'MSI')","(datetime.date(2001, 10, 8), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 6))",2.7606425285339355
"('A', 'AAPL')","(datetime.date(2001, 10, 8), datetime.date(2002, 10, 7))","(datetime.date(2002, 10, 8), datetime.date(2002, 11, 6))",0.28027521073818207
"('AMT', 'GLW')","(datetime.date(2001, 11, 6), datetime.date(2002, 11, 5))","(datetime.date(2002, 11, 6), datetime.date(2002, 12, 5))",0.0
"('CCL', 'TXT')","(datetime.date(2001, 11, 6), datetime.date(2002, 11, 5))","(datetime.date(2002, 11, 6), datetime.date(2002, 12, 5))",0.0
"('CSCO', 'MSI')","(datetime.date(2001, 11, 6), datetime.date(2002, 11, 5))","(datetime.date(2002, 11, 6), datetime.date(2002, 12, 5))",1.7219581604003906
"('CCI', 'PTC')","(datetime.date(2001, 11, 6), datetime.date(2002, 11, 5))","(datetime.date(2002, 11, 6), datetime.date(2002, 12, 5))",-0.5741419792175293
"('GLW', 'FFIV')","(datetime.date(2001, 11, 6), datetime.date(2002, 11, 5))","(datetime.date(2002, 11, 6), datetime.date(2002, 12, 5))",0.0
"('AMT', 'GLW')","(datetime.date(2001, 12, 6), datetime.date(2002, 12, 5))","(datetime.date(2002, 12, 6), datetime.date(2003, 1, 4))",0.02159309387206987
"('CCL', 'TXT')","(datetime.date(2001, 12, 6), datetime.date(2002, 12, 5))","(datetime.date(2002, 12, 6), datetime.date(2003, 1, 4))",0.6399669647216797
"('EQIX', 'VRSN')","(datetime.date(2001, 12, 6), datetime.date(2002, 12, 5))","(datetime.date(2002, 12, 6), datetime.date(2003, 1, 4))",-0.18107056617736816
"('AMT', 'CCI')","(datetime.date(2001, 12, 6), datetime.date(2002, 12, 5))","(datetime.date(2002, 12, 6), datetime.date(2003, 1, 4))",0.6637244224548331
"('CCI', 'PTC')","(datetime.date(2001, 12, 6), datetime.date(2002, 12, 5))","(datetime.date(2002, 12, 6), datetime.date(2003, 1, 4))",-0.6853427886962891
"('AMT', 'GLW')","(datetime.date(2002, 1, 8), datetime.date(2003, 1, 7))","(datetime.date(2003, 1, 8), datetime.date(2003, 2, 6))",0.8314723968505859
"('INCY', 'PTC')","(datetime.date(2002, 1, 8), datetime.date(2003, 1, 7))","(datetime.date(2003, 1, 8), datetime.date(2003, 2, 6))",0.0
"('EQIX', 'VRSN')","(datetime.date(2002, 1, 8), datetime.date(2003, 1, 7))","(datetime.date(2003, 1, 8), datetime.date(2003, 2, 6))",-0.28665709495544434
"('BKNG', 'VRSN')","(datetime.date(2002, 1, 8), datetime.date(2003, 1, 7))","(datetime.date(2003, 1, 8), datetime.date(2003, 2, 6))",0.9079833030700675
"('CCL', 'TXT')","(datetime.date(2002, 1, 8), datetime.date(2003, 1, 7))","(datetime.date(2003, 1, 8), datetime.date(2003, 2, 6))",-0.2169342041015625
"('INCY', 'PTC')","(datetime.date(2002, 2, 7), datetime.date(2003, 2, 6))","(datetime.date(2003, 2, 7), datetime.date(2003, 3, 8))",0.15499973297119096
"('AMT', 'GLW')","(datetime.date(2002, 2, 7), datetime.date(2003, 2, 6))","(datetime.date(2003, 2, 7), datetime.date(2003, 3, 8))",0.6484375000000009
"('BKNG', 'EQIX')","(datetime.date(2002, 2, 7), datetime.date(2003, 2, 6))","(datetime.date(2003, 2, 7), datetime.date(2003, 3, 8))",-0.8782284259796143
"('BKNG', 'VRSN')","(datetime.date(2002, 2, 7), datetime.date(2003, 2, 6))","(datetime.date(2003, 2, 7), datetime.date(2003, 3, 8))",0.0
"('EQIX', 'VRSN')","(datetime.date(2002, 2, 7), datetime.date(2003, 2, 6))","(datetime.date(2003, 2, 7), datetime.date(2003, 3, 8))",-0.06259369850158647
"('INCY', 'PTC')","(datetime.date(2002, 3, 11), datetime.date(2003, 3, 10))","(datetime.date(2003, 3, 11), datetime.date(2003, 4, 9))",0.0
"('BKNG', 'VRSN')","(datetime.date(2002, 3, 11), datetime.date(2003, 3, 10))","(datetime.date(2003, 3, 11), datetime.date(2003, 4, 9))",1.580094337463379
"('BKNG', 'EQIX')","(datetime.date(2002, 3, 11), datetime.date(2003, 3, 10))","(datetime.date(2003, 3, 11), datetime.date(2003, 4, 9))",1.970644474029541
"('AMT', 'GLW')","(datetime.date(2002, 3, 11), datetime.date(2003, 3, 10))","(datetime.date(2003, 3, 11), datetime.date(2003, 4, 9))",0.03425073623657182
"('EQIX', 'VRSN')","(datetime.date(2002, 3, 11), datetime.date(2003, 3, 10))","(datetime.date(2003, 3, 11), datetime.date(2003, 4, 9))",0.28919529914856046
"('INCY', 'PTC')","(datetime.date(2002, 4, 10), datetime.date(2003, 4, 9))","(datetime.date(2003, 4, 10), datetime.date(2003, 5, 9))",-1.4150002002716064
"('BKNG', 'VRSN')","(datetime.date(2002, 4, 10), datetime.date(2003, 4, 9))","(datetime.date(2003, 4, 10), datetime.date(2003, 5, 9))",1.571475028991701
"('AKAM', 'EQIX')","(datetime.date(2002, 4, 10), datetime.date(2003, 4, 9))","(datetime.date(2003, 4, 10), datetime.date(2003, 5, 9))",0.284027099609375
"('BKNG', 'EQIX')","(datetime.date(2002, 4, 10), datetime.date(2003, 4, 9))","(datetime.date(2003, 4, 10), datetime.date(2003, 5, 9))",-0.021463632583618164
"('EQIX', 'VRSN')","(datetime.date(2002, 4, 10), datetime.date(2003, 4, 9))","(datetime.date(2003, 4, 10), datetime.date(2003, 5, 9))",-0.9746782779693612
"('BKNG', 'VRSN')","(datetime.date(2002, 5, 9), datetime.date(2003, 5, 8))","(datetime.date(2003, 5, 9), datetime.date(2003, 6, 7))",0.0
"('AKAM', 'EQIX')","(datetime.date(2002, 5, 9), datetime.date(2003, 5, 8))","(datetime.date(2003, 5, 9), datetime.date(2003, 6, 7))",0.11886835098266602
"('INCY', 'PTC')","(datetime.date(2002, 5, 9), datetime.date(2003, 5, 8))","(datetime.date(2003, 5, 9), datetime.date(2003, 6, 7))",0.6050000190734863
"('BKNG', 'EQIX')","(datetime.date(2002, 5, 9), datetime.date(2003, 5, 8))","(datetime.date(2003, 5, 9), datetime.date(2003, 6, 7))",3.0966081619262695
"('FFIV', 'PTC')","(datetime.date(2002, 5, 9), datetime.date(2003, 5, 8))","(datetime.date(2003, 5, 9), datetime.date(2003, 6, 7))",0.0
"('BKNG', 'VRSN')","(datetime.date(2002, 6, 10), datetime.date(2003, 6, 9))","(datetime.date(2003, 6, 10), datetime.date(2003, 7, 9))",0.0
"('AKAM', 'EQIX')","(datetime.date(2002, 6, 10), datetime.date(2003, 6, 9))","(datetime.date(2003, 6, 10), datetime.date(2003, 7, 9))",1.0783209800720224
"('FFIV', 'PTC')","(datetime.date(2002, 6, 10), datetime.date(2003, 6, 9))","(datetime.date(2003, 6, 10), datetime.date(2003, 7, 9))",0.33500099182128906
"('INCY', 'PTC')","(datetime.date(2002, 6, 10), datetime.date(2003, 6, 9))","(datetime.date(2003, 6, 10), datetime.date(2003, 7, 9))",0.0
"('BKNG', 'EQIX')","(datetime.date(2002, 6, 10), datetime.date(2003, 6, 9))","(datetime.date(2003, 6, 10), datetime.date(2003, 7, 9))",0.0
"('BKNG', 'VRSN')","(datetime.date(2002, 7, 10), datetime.date(2003, 7, 9))","(datetime.date(2003, 7, 10), datetime.date(2003, 8, 8))",-5.8948364257812536
"('AKAM', 'EQIX')","(datetime.date(2002, 7, 10), datetime.date(2003, 7, 9))","(datetime.date(2003, 7, 10), datetime.date(2003, 8, 8))",0.0
"('FFIV', 'PTC')","(datetime.date(2002, 7, 10), datetime.date(2003, 7, 9))","(datetime.date(2003, 7, 10), datetime.date(2003, 8, 8))",0.0
"('A', 'TER')","(datetime.date(2002, 7, 10), datetime.date(2003, 7, 9))","(datetime.date(2003, 7, 10), datetime.date(2003, 8, 8))",0.0
"('INCY', 'PTC')","(datetime.date(2002, 7, 10), datetime.date(2003, 7, 9))","(datetime.date(2003, 7, 10), datetime.date(2003, 8, 8))",0.0
"('AKAM', 'EQIX')","(datetime.date(2002, 8, 8), datetime.date(2003, 8, 7))","(datetime.date(2003, 8, 8), datetime.date(2003, 9, 6))",1.0948934555053693
"('BKNG', 'VRSN')","(datetime.date(2002, 8, 8), datetime.date(2003, 8, 7))","(datetime.date(2003, 8, 8), datetime.date(2003, 9, 6))",-3.9378404617309535
"('FFIV', 'PTC')","(datetime.date(2002, 8, 8), datetime.date(2003, 8, 7))","(datetime.date(2003, 8, 8), datetime.date(2003, 9, 6))",-0.029999732971191406
"('A', 'TER')","(datetime.date(2002, 8, 8), datetime.date(2003, 8, 7))","(datetime.date(2003, 8, 8), datetime.date(2003, 9, 6))",-0.0882577896118164
"('INCY', 'PTC')","(datetime.date(2002, 8, 8), datetime.date(2003, 8, 7))","(datetime.date(2003, 8, 8), datetime.date(2003, 9, 6))",-0.18500018119812012
"('AKAM', 'EQIX')","(datetime.date(2002, 9, 9), datetime.date(2003, 9, 8))","(datetime.date(2003, 9, 9), datetime.date(2003, 10, 8))",0.791717052459715
"('FFIV', 'PTC')","(datetime.date(2002, 9, 9), datetime.date(2003, 9, 8))","(datetime.date(2003, 9, 9), datetime.date(2003, 10, 8))",0.18000030517578658
"('BKNG', 'VRSN')","(datetime.date(2002, 9, 9), datetime.date(2003, 9, 8))","(datetime.date(2003, 9, 9), datetime.date(2003, 10, 8))",0.0
"('INCY', 'PTC')","(datetime.date(2002, 9, 9), datetime.date(2003, 9, 8))","(datetime.date(2003, 9, 9), datetime.date(2003, 10, 8))",-0.47500038146972834
